MultiMADD2 N°2023
Measuring site:	MultiMADD2 n° 2023 - UniFR

Timezone:	GMT+01:00
Conductivity:	Compensated at 25°C

Date and time	A1 - Débit	M1 - Wind direction	M2 - Average wind	M3 - Maximum wind	M4 - Air temperature	M5 - Humidity	M6 - Atmospheric pressure	M7 - Rain
2019.12.09 21:15:00	0.00	0	0.0	0.0	0.3	91.7	893.9	0.00
2019.12.09 21:20:00	0.00	0	0.0	0.0	0.2	91.9	893.9	0.00
2019.12.09 21:25:00	0.00	0	0.0	0.0	0.2	92.1	894.1	0.00
2019.12.09 21:30:00	0.00	0	0.0	0.0	0.2	92.2	894.1	0.00
2019.12.09 21:35:00	0.00	0	0.0	0.0	0.1	92.2	894.1	0.00
2019.12.09 21:40:00	0.00	0	0.0	0.0	0.1	92.2	894.2	0.00
2019.12.09 21:45:00	0.00	0	0.0	0.0	0.1	92.3	894.3	0.00
2019.12.09 21:50:00	0.00	0	0.0	0.0	0.1	92.5	894.3	0.00
2019.12.09 21:55:00	0.00	0	0.0	0.0	0.1	92.6	894.3	0.00
2019.12.09 22:00:00	0.00	0	0.0	0.0	0.1	92.5	894.4	0.00
2019.12.09 22:05:00	0.00	0	0.0	0.0	0.1	92.6	894.4	0.00
2019.12.09 22:10:00	0.00	0	0.0	0.0	0.1	92.6	894.4	0.00
2019.12.09 22:15:00	0.00	0	0.0	0.0	0.1	92.6	894.5	0.00
2019.12.09 22:20:00	0.00	0	0.0	0.0	0.1	92.6	894.6	0.00
2019.12.09 22:25:00	0.00	0	0.0	0.0	0.1	92.7	894.6	0.00
2019.12.09 22:30:00	0.00	0	0.0	0.0	0.1	92.7	894.7	0.00
2019.12.09 22:35:00	0.00	0	0.0	0.0	0.1	92.6	894.7	0.00
2019.12.09 22:40:00	0.00	0	0.0	0.0	0.1	92.4	894.8	0.00
2019.12.09 22:45:00	0.00	0	0.0	0.0	0.1	92.3	894.9	0.00
2019.12.09 22:50:00	0.00	0	0.0	0.0	0.1	92.2	895.1	0.00
2019.12.09 22:55:00	0.00	0	0.0	0.0	0.2	91.9	895.1	0.00
2019.12.09 23:00:00	0.00	0	0.0	0.0	0.2	91.7	895.2	0.00
2019.12.09 23:05:00	0.00	0	0.0	0.0	0.2	91.7	895.2	0.00
2019.12.09 23:10:00	0.00	0	0.0	0.0	0.1	91.9	895.4	0.00
2019.12.09 23:15:00	0.00	0	0.0	0.0	0.1	91.9	895.5	0.00
2019.12.09 23:20:00	0.00	0	0.0	0.0	0.0	92.1	895.5	0.00
2019.12.09 23:25:00	0.00	0	0.0	0.0	0.0	92.3	895.7	0.00
2019.12.09 23:30:00	0.00	0	0.0	0.0	0.0	92.4	895.7	0.00
2019.12.09 23:35:00	0.00	0	0.0	0.0	0.0	92.3	895.9	0.00
2019.12.09 23:40:00	0.00	0	0.0	0.0	0.0	92.3	896.0	0.00
2019.12.09 23:45:00	0.00	0	0.0	0.0	0.0	92.4	896.0	0.00
2019.12.09 23:50:00	0.00	0	0.0	0.0	0.0	92.5	896.0	0.00
2019.12.09 23:55:00	0.00	0	0.0	0.0	0.0	92.5	896.1	0.00
2019.12.10 00:00:00	0.00	0	0.0	0.0	0.0	92.5	896.2	0.00
2019.12.10 00:05:00	0.00	0	0.0	0.0	0.0	92.5	896.3	0.00
2019.12.10 00:10:00	0.00	0	0.0	0.0	0.0	92.5	896.4	0.00
2019.12.10 00:15:00	0.00	0	0.0	0.0	-0.2	92.6	896.5	0.00
2019.12.10 00:20:00	0.00	0	0.0	0.0	-0.2	92.6	896.5	0.00
2019.12.10 00:25:00	0.00	0	0.0	0.0	-0.2	92.6	896.5	0.00
2019.12.10 00:30:00	0.00	0	0.0	0.0	-0.2	92.6	896.7	0.00
2019.12.10 00:35:00	0.00	0	0.0	0.0	-0.2	92.6	896.8	0.00
2019.12.10 00:40:00	0.00	0	0.0	0.0	-0.2	92.6	896.8	0.00
2019.12.10 00:45:00	0.00	0	0.0	0.0	-0.2	92.7	897.0	0.00
2019.12.10 00:50:00	0.00	0	0.0	0.0	-0.2	92.7	897.0	0.00
2019.12.10 00:55:00	0.00	0	0.0	0.0	-0.2	92.7	897.1	0.00
2019.12.10 01:00:00	0.00	0	0.0	0.0	-0.3	92.8	897.2	0.00
2019.12.10 01:05:00	0.00	0	0.0	0.0	-0.3	92.8	897.2	0.00
2019.12.10 01:10:00	0.00	0	0.0	0.0	-0.3	92.8	897.3	0.00
2019.12.10 01:15:00	0.00	0	0.0	0.0	-0.3	92.9	897.5	0.00
2019.12.10 01:20:00	0.00	0	0.0	0.0	-0.3	92.9	897.6	0.00
2019.12.10 01:25:00	0.00	0	0.0	0.0	-0.3	92.8	897.7	0.00
2019.12.10 01:30:00	0.00	0	0.0	0.0	-0.3	92.8	897.7	0.00
2019.12.10 01:35:00	0.00	0	0.0	0.0	-0.4	92.9	898.0	0.00
2019.12.10 01:40:00	0.00	0	0.0	0.0	-0.4	92.9	898.1	0.00
2019.12.10 01:45:00	0.00	0	0.0	0.0	-0.4	92.8	898.1	0.00
2019.12.10 01:50:00	0.00	0	0.0	0.0	-0.4	92.8	898.2	0.00
2019.12.10 01:55:00	0.00	0	0.0	0.0	-0.5	92.8	898.4	0.00
2019.12.10 02:00:00	0.00	0	0.0	0.0	-0.5	92.8	898.4	0.00
2019.12.10 02:05:00	0.00	0	0.0	0.0	-0.5	92.8	898.5	0.00
2019.12.10 02:10:00	0.00	0	0.0	0.0	-0.6	92.7	898.5	0.00
2019.12.10 02:15:00	0.00	0	0.0	0.0	-0.6	92.7	898.6	0.00
2019.12.10 02:20:00	0.00	0	0.0	0.0	-0.6	92.7	898.7	0.00
2019.12.10 02:25:00	0.00	0	0.0	0.0	-0.6	92.7	898.7	0.00
2019.12.10 02:30:00	0.00	0	0.0	0.0	-0.6	92.7	898.7	0.00
2019.12.10 02:35:00	0.00	0	0.0	0.0	-0.7	92.6	898.7	0.00
2019.12.10 02:40:00	0.00	0	0.0	0.0	-0.7	92.6	898.8	0.00
2019.12.10 02:45:00	0.00	0	0.0	0.0	-0.7	92.5	898.9	0.00
2019.12.10 02:50:00	0.00	0	0.0	0.0	-0.7	92.6	898.9	0.00
2019.12.10 02:55:00	0.00	0	0.0	0.0	-0.7	92.7	899.0	0.00
2019.12.10 03:00:00	0.00	0	0.0	0.0	-0.7	92.8	899.0	0.00
2019.12.10 03:05:00	0.00	0	0.0	0.0	-0.7	92.8	899.0	0.00
2019.12.10 03:10:00	0.00	0	0.0	0.0	-0.7	92.8	899.1	0.00
2019.12.10 03:15:00	0.00	0	0.0	0.0	-0.7	92.9	899.2	0.00
2019.12.10 03:20:00	0.00	0	0.0	0.0	-0.7	92.9	899.3	0.00
2019.12.10 03:25:00	0.00	0	0.0	0.0	-0.7	92.9	899.3	0.00
2019.12.10 03:30:00	0.00	0	0.0	0.0	-0.7	92.9	899.3	0.00
2019.12.10 03:35:00	0.00	0	0.0	0.0	-0.7	92.9	899.4	0.00
2019.12.10 03:40:00	0.00	0	0.0	0.0	-0.6	92.9	899.5	0.00
2019.12.10 03:45:00	0.00	0	0.0	0.0	-0.6	92.9	899.5	0.00
2019.12.10 03:50:00	0.00	0	0.0	0.0	-0.6	92.9	899.7	0.00
2019.12.10 03:55:00	0.00	0	0.0	0.0	-0.6	92.9	899.7	0.00
2019.12.10 04:00:00	0.00	0	0.0	0.0	-0.6	92.9	899.8	0.00
2019.12.10 04:05:00	0.00	0	0.0	0.0	-0.6	93.0	900.0	0.00
2019.12.10 04:10:00	0.00	0	0.0	0.0	-0.6	93.1	900.0	0.00
2019.12.10 04:15:00	0.00	0	0.0	0.0	-0.6	93.0	900.1	0.00
2019.12.10 04:20:00	0.00	0	0.0	0.0	-0.7	92.8	900.2	0.00
2019.12.10 04:25:00	0.00	0	0.0	0.0	-0.7	92.5	900.4	0.00
2019.12.10 04:30:00	0.00	0	0.0	0.0	-0.7	92.4	900.4	0.00
2019.12.10 04:35:00	0.00	0	0.0	0.0	-0.8	91.9	900.5	0.00
2019.12.10 04:40:00	0.00	0	0.0	0.0	-0.8	91.6	900.6	0.00
2019.12.10 04:45:00	0.00	0	0.0	0.0	-0.8	91.8	900.6	0.00
2019.12.10 04:50:00	0.00	0	0.0	0.0	-0.8	92.0	900.7	0.00
2019.12.10 04:55:00	0.00	0	0.0	0.0	-0.9	92.1	900.8	0.00
2019.12.10 05:00:00	0.00	0	0.0	0.0	-0.9	92.1	900.7	0.00
2019.12.10 05:05:00	0.00	0	0.0	0.0	-0.9	92.0	900.8	0.00
2019.12.10 05:10:00	0.00	0	0.0	0.0	-0.9	91.9	900.8	0.00
2019.12.10 05:15:00	0.00	0	0.0	0.0	-0.9	91.7	900.9	0.00
2019.12.10 05:20:00	0.00	0	0.0	0.0	-0.9	91.9	901.1	0.00
2019.12.10 05:25:00	0.00	0	0.0	0.0	-0.9	91.9	901.1	0.00
2019.12.10 05:30:00	0.00	0	0.0	0.0	-0.9	91.9	901.1	0.00
2019.12.10 05:35:00	0.00	0	0.0	0.0	-1.0	91.9	901.2	0.00
2019.12.10 05:40:00	0.00	0	0.0	0.0	-1.0	91.8	901.3	0.00
2019.12.10 05:45:00	0.00	0	0.0	0.0	-1.0	91.6	901.4	0.00
2019.12.10 05:50:00	0.00	0	0.0	0.0	-1.0	91.6	901.3	0.00
2019.12.10 05:55:00	0.00	0	0.0	0.0	-1.0	91.6	901.4	0.00
2019.12.10 06:00:00	0.00	0	0.0	0.0	-1.0	91.1	901.5	0.00
2019.12.10 06:05:00	0.00	0	0.0	0.0	-1.1	90.6	901.6	0.00
2019.12.10 06:10:00	0.00	0	0.0	0.0	-1.1	90.4	901.7	0.00
2019.12.10 06:15:00	0.00	0	0.0	0.0	-1.1	90.3	901.8	0.00
2019.12.10 06:20:00	0.00	0	0.0	0.0	-1.1	89.6	902.0	0.00
2019.12.10 06:25:00	0.00	0	0.0	0.0	-1.2	89.9	902.2	0.00
2019.12.10 06:30:00	0.00	0	0.0	0.0	-1.2	88.9	902.3	0.00
2019.12.10 06:35:00	0.00	0	0.0	0.0	-1.2	88.5	902.4	0.00
2019.12.10 06:40:00	0.00	0	0.0	0.0	-1.3	88.2	902.6	0.00
2019.12.10 06:45:00	0.00	0	0.0	0.0	-1.3	87.6	902.7	0.00
2019.12.10 06:50:00	0.00	0	0.0	0.0	-1.4	86.4	902.7	0.00
2019.12.10 06:55:00	0.00	0	0.0	0.0	-1.4	86.3	902.8	0.00
2019.12.10 07:00:00	0.00	0	0.0	0.0	-1.5	85.6	903.0	0.00
2019.12.10 07:05:00	0.00	0	0.0	0.0	-1.7	84.4	903.0	0.00
2019.12.10 07:10:00	0.00	0	0.0	0.0	-1.8	85.5	903.2	0.00
2019.12.10 07:15:00	0.00	0	0.0	0.0	-1.9	84.8	903.3	0.00
2019.12.10 07:20:00	0.00	0	0.0	0.0	-2.0	84.4	903.4	0.00
2019.12.10 07:25:00	0.00	0	0.0	0.0	-2.1	85.2	903.5	0.00
2019.12.10 07:30:00	0.00	0	0.0	0.0	-2.1	84.5	903.6	0.00
2019.12.10 07:35:00	0.00	0	0.0	0.0	-2.2	84.3	903.6	0.00
2019.12.10 07:40:00	0.00	0	0.0	0.0	-2.3	84.0	903.7	0.00
2019.12.10 07:45:00	0.00	0	0.0	0.0	-2.3	84.9	903.7	0.00
2019.12.10 07:50:00	0.00	0	0.0	0.0	-2.3	85.9	903.9	0.00
2019.12.10 07:55:00	0.00	0	0.0	0.0	-2.4	85.3	904.0	0.00
2019.12.10 08:00:00	0.00	0	0.0	0.0	-2.4	84.0	904.0	0.00
2019.12.10 08:05:00	0.00	0	0.0	0.0	-2.5	85.7	904.1	0.00
2019.12.10 08:10:00	0.00	0	0.0	0.0	-2.6	85.4	904.2	0.00
2019.12.10 08:15:00	0.00	0	0.0	0.0	-2.7	84.7	904.4	0.00
2019.12.10 08:20:00	0.00	0	0.0	0.0	-2.6	84.6	904.5	0.00
2019.12.10 08:25:00	0.00	0	0.0	0.0	-2.6	84.4	904.6	0.00
2019.12.10 08:30:00	0.00	0	0.0	0.0	-2.5	83.7	904.7	0.00
2019.12.10 08:35:00	0.00	0	0.0	0.0	-2.5	83.8	904.7	0.00
2019.12.10 08:40:00	0.00	0	0.0	0.0	-2.6	83.3	904.9	0.00
2019.12.10 08:45:00	0.00	0	0.0	0.0	-2.4	83.8	905.0	0.00
2019.12.10 08:50:00	0.00	0	0.0	0.0	-2.4	85.9	905.1	0.00
2019.12.10 08:55:00	0.00	0	0.0	0.0	-2.5	86.7	905.0	0.00
2019.12.10 09:00:00	0.00	0	0.0	0.0	-2.5	86.5	905.2	0.00
2019.12.10 09:05:00	0.00	0	0.0	0.0	-2.4	87.1	905.2	0.00
2019.12.10 09:10:00	0.00	0	0.0	0.0	-2.4	83.7	905.2	0.00
2019.12.10 09:15:00	0.00	0	0.0	0.0	-2.3	81.4	905.2	0.00
2019.12.10 09:20:00	0.00	0	0.0	0.0	-2.2	85.3	905.3	0.00
2019.12.10 09:25:00	0.00	0	0.0	0.0	-2.3	85.4	905.4	0.00
2019.12.10 09:30:00	0.00	0	0.0	0.0	-2.2	87.2	905.3	0.00
2019.12.10 09:35:00	0.00	0	0.0	0.0	-2.1	86.5	905.4	0.00
2019.12.10 09:40:00	0.00	0	0.0	0.0	-2.1	84.9	905.5	0.00
2019.12.10 09:45:00	0.00	0	0.0	0.0	-2.1	85.9	905.6	0.00
2019.12.10 09:50:00	0.00	0	0.0	0.0	-2.1	87.2	905.6	0.00
2019.12.10 09:55:00	0.00	0	0.0	0.0	-1.9	86.8	905.6	0.00
2019.12.10 10:00:00	0.00	0	0.0	0.0	-1.7	83.9	905.7	0.00
2019.12.10 10:05:00	0.00	0	0.0	0.0	-1.6	85.0	905.6	0.00
2019.12.10 10:10:00	0.00	0	0.0	0.0	-1.5	82.7	905.7	0.00
2019.12.10 10:15:00	0.00	0	0.0	0.0	-1.2	80.2	905.6	0.00
2019.12.10 10:20:00	0.00	0	0.0	0.0	-1.2	80.8	905.7	0.00
2019.12.10 10:25:00	0.00	0	0.0	0.0	-1.1	79.0	905.7	0.00
2019.12.10 10:30:00	0.00	0	0.0	0.0	-0.6	78.3	905.8	0.00
2019.12.10 10:35:00	0.00	0	0.0	0.0	-0.5	75.7	905.8	0.00
2019.12.10 10:40:00	0.00	0	0.0	0.0	-0.3	75.0	905.7	0.00
2019.12.10 10:45:00	0.00	0	0.0	0.0	-0.6	75.3	905.7	0.00
2019.12.10 10:50:00	0.00	0	0.0	0.0	-0.7	75.8	905.6	0.00
2019.12.10 10:55:00	0.00	0	0.0	0.0	-1.0	74.6	905.6	0.00
2019.12.10 11:00:00	0.00	0	0.0	0.0	-0.8	73.6	905.5	0.00
2019.12.10 11:05:00	0.00	0	0.0	0.0	-0.3	70.8	905.4	0.00
2019.12.10 11:10:00	0.00	0	0.0	0.0	0.2	77.8	905.3	0.00
2019.12.10 11:15:00	0.00	0	0.0	0.0	0.1	72.2	905.2	0.00
2019.12.10 11:20:00	0.00	0	0.0	0.0	0.0	71.9	905.0	0.00
2019.12.10 11:25:00	0.00	0	0.0	0.0	-0.7	67.2	904.9	0.00
2019.12.10 11:30:00	0.00	0	0.0	0.0	0.0	76.3	904.9	0.00
2019.12.10 11:35:00	0.00	0	0.0	0.0	-0.4	67.2	904.8	0.00
2019.12.10 11:40:00	0.00	0	0.0	0.0	-2.4	73.8	904.8	0.00
2019.12.10 11:45:00	0.00	0	0.0	0.0	-3.1	79.7	904.7	0.00
2019.12.10 11:50:00	0.00	0	0.0	0.0	-3.3	80.1	904.7	0.00
2019.12.10 11:55:00	0.00	0	0.0	0.0	-3.5	79.8	904.7	0.00
2019.12.10 12:00:00	0.00	0	0.0	0.0	-3.9	80.6	904.7	0.00
2019.12.10 12:05:00	0.00	0	0.0	0.0	-3.8	82.0	904.7	0.00
2019.12.10 12:10:00	0.00	0	0.0	0.0	-3.8	82.3	904.7	0.00
2019.12.10 12:15:00	0.00	0	0.0	0.0	-4.7	82.2	904.4	0.00
2019.12.10 12:20:00	0.00	0	0.0	0.0	-5.0	81.4	904.3	0.00
2019.12.10 12:25:00	0.00	0	0.0	0.0	-5.0	86.3	904.3	0.00
2019.12.10 12:30:00	0.00	0	0.0	0.0	-4.6	86.7	904.3	0.00
2019.12.10 12:35:00	0.00	0	0.0	0.0	-5.0	77.2	904.5	0.00
2019.12.10 12:40:00	0.00	0	0.0	0.0	-5.4	82.6	904.5	0.00
2019.12.10 12:45:00	0.00	0	0.0	0.0	-5.3	84.4	904.5	0.00
2019.12.10 12:50:00	0.00	0	0.0	0.0	-5.6	83.5	904.5	0.00
2019.12.10 12:55:00	0.00	0	0.0	0.0	-5.6	84.9	904.6	0.00
2019.12.10 13:00:00	0.00	0	0.0	0.0	-5.6	84.9	904.6	0.00
2019.12.10 13:05:00	0.00	0	0.0	0.0	-5.7	85.4	904.5	0.00
2019.12.10 13:10:00	0.00	0	0.0	0.0	-6.1	86.5	904.5	0.00
2019.12.10 13:15:00	0.00	0	0.0	0.0	-6.3	88.9	904.4	0.00
2019.12.10 13:20:00	0.00	0	0.0	0.0	-6.1	89.2	904.3	0.00
2019.12.10 13:25:00	0.00	0	0.0	0.0	-6.0	89.9	904.2	0.00
2019.12.10 13:30:00	0.00	0	0.0	0.0	-5.9	88.3	904.1	0.00
2019.12.10 13:35:00	0.00	0	0.0	0.0	-6.2	86.2	904.0	0.00
2019.12.10 13:40:00	0.00	0	0.0	0.0	-6.3	88.7	903.8	0.00
2019.12.10 13:45:00	0.00	0	0.0	0.0	-6.2	89.9	903.6	0.00
2019.12.10 13:50:00	0.00	0	0.0	0.0	-6.4	88.3	903.4	0.00
2019.12.10 13:55:00	0.00	0	0.0	0.0	-6.5	88.3	903.4	0.00
2019.12.10 14:00:00	0.00	0	0.0	0.0	-6.5	89.8	903.5	0.00
2019.12.10 14:05:00	0.00	0	0.0	0.0	-7.2	88.7	903.4	0.00
2019.12.10 14:10:00	0.00	0	0.0	0.0	-6.9	91.7	903.4	0.00
2019.12.10 14:15:00	0.00	0	0.0	0.0	-6.9	89.8	903.5	0.00
2019.12.10 14:20:00	0.00	0	0.0	0.0	-7.1	91.5	903.6	0.00
2019.12.10 14:25:00	0.00	0	0.0	0.0	-6.7	92.7	903.6	0.00
2019.12.10 14:30:00	0.00	0	0.0	0.0	-7.1	84.9	903.5	0.00
2019.12.10 14:35:00	0.00	0	0.0	0.0	-7.3	91.2	903.5	0.00
2019.12.10 14:40:00	0.00	0	0.0	0.0	-7.0	91.5	903.6	0.00
2019.12.10 14:45:00	0.00	0	0.0	0.0	-7.4	85.6	903.5	0.00
2019.12.10 14:50:00	0.00	0	0.0	0.0	-7.5	90.5	903.3	0.00
2019.12.10 14:55:00	0.00	0	0.0	0.0	-7.3	92.2	903.1	0.00
2019.12.10 15:00:00	0.00	0	0.0	0.0	-7.2	92.2	903.1	0.00
2019.12.10 15:05:00	0.00	0	0.0	0.0	-7.3	91.9	903.2	0.00
2019.12.10 15:10:00	0.00	0	0.0	0.0	-7.3	90.1	903.3	0.00
2019.12.10 15:15:00	0.00	0	0.0	0.0	-7.5	91.1	903.4	0.00
2019.12.10 15:20:00	0.00	0	0.0	0.0	-7.6	90.9	903.3	0.00
2019.12.10 15:25:00	0.00	0	0.0	0.0	-8.1	87.3	903.3	0.00
2019.12.10 15:30:00	0.00	0	0.0	0.0	-7.9	91.5	903.3	0.00
2019.12.10 15:35:00	0.00	0	0.0	0.0	-7.8	91.1	903.4	0.00
2019.12.10 15:40:00	0.00	0	0.0	0.0	-7.3	92.5	903.4	0.00
2019.12.10 15:45:00	0.00	0	0.0	0.0	-7.6	88.0	903.3	0.00
2019.12.10 15:50:00	0.00	0	0.0	0.0	-7.7	90.2	903.2	0.00
2019.12.10 15:55:00	0.00	0	0.0	0.0	-7.7	91.6	903.2	0.00
2019.12.10 16:00:00	0.00	0	0.0	0.0	-7.7	90.9	903.2	0.00
2019.12.10 16:05:00	0.00	0	0.0	0.0	-7.9	90.6	903.2	0.00
2019.12.10 16:10:00	0.00	0	0.0	0.0	-8.0	90.4	903.2	0.00
2019.12.10 16:15:00	0.00	0	0.0	0.0	-7.9	91.5	903.1	0.00
2019.12.10 16:20:00	0.00	0	0.0	0.0	-7.9	91.9	903.2	0.00
2019.12.10 16:25:00	0.00	0	0.0	0.0	-8.0	91.9	903.2	0.00
2019.12.10 16:30:00	0.00	0	0.0	0.0	-7.9	91.3	903.2	0.00
2019.12.10 16:35:00	0.00	0	0.0	0.0	-8.1	90.3	903.2	0.00
2019.12.10 16:40:00	0.00	0	0.0	0.0	-8.0	91.9	903.3	0.00
2019.12.10 16:45:00	0.00	0	0.0	0.0	-7.9	91.7	903.3	0.00
2019.12.10 16:50:00	0.00	0	0.0	0.0	-8.1	91.3	903.3	0.00
2019.12.10 16:55:00	0.00	0	0.0	0.0	-7.7	91.6	903.2	0.00
2019.12.10 17:00:00	0.00	0	0.0	0.0	-7.9	90.0	903.2	0.00
2019.12.10 17:05:00	0.00	0	0.0	0.0	-8.2	89.9	903.1	0.00
2019.12.10 17:10:00	0.00	0	0.0	0.0	-7.9	92.1	903.1	0.00
2019.12.10 17:15:00	0.00	0	0.0	0.0	-7.8	91.5	903.1	0.00
2019.12.10 17:20:00	0.00	0	0.0	0.0	-7.9	90.7	903.1	0.00
2019.12.10 17:25:00	0.00	0	0.0	0.0	-7.9	91.5	903.1	0.00
2019.12.10 17:30:00	0.00	0	0.0	0.0	-7.7	91.1	903.0	0.00
2019.12.10 17:35:00	0.00	0	0.0	0.0	-7.3	91.2	902.9	0.00
2019.12.10 17:40:00	0.00	0	0.0	0.0	-7.5	90.0	902.9	0.00
2019.12.10 17:45:00	0.00	0	0.0	0.0	-7.8	89.4	902.9	0.00
2019.12.10 17:50:00	0.00	0	0.0	0.0	-7.7	90.3	902.8	0.00
2019.12.10 17:55:00	0.00	0	0.0	0.0	-7.9	89.0	902.7	0.00
2019.12.10 18:00:00	0.00	0	0.0	0.0	-8.1	89.6	902.5	0.00
2019.12.10 18:05:00	0.00	0	0.0	0.0	-8.0	90.4	902.5	0.00
2019.12.10 18:10:00	0.00	0	0.0	0.0	-7.8	91.0	902.4	0.00
2019.12.10 18:15:00	0.00	0	0.0	0.0	-7.6	90.8	902.4	0.00
2019.12.10 18:20:00	0.00	0	0.0	0.0	-7.2	88.3	902.3	0.00
2019.12.10 18:25:00	0.00	0	0.0	0.0	-7.3	86.7	902.1	0.00
2019.12.10 18:30:00	0.00	0	0.0	0.0	-7.7	88.8	901.8	0.00
2019.12.10 18:35:00	0.00	0	0.0	0.0	-7.6	90.3	901.6	0.00
2019.12.10 18:40:00	0.00	0	0.0	0.0	-7.2	90.2	901.6	0.00
2019.12.10 18:45:00	0.00	0	0.0	0.0	-7.4	90.0	901.6	0.00
2019.12.10 18:50:00	0.00	0	0.0	0.0	-6.5	91.4	901.5	0.00
2019.12.10 18:55:00	0.00	0	0.0	0.0	-6.5	90.0	901.5	0.00
2019.12.10 19:00:00	0.00	0	0.0	0.0	-6.7	89.1	901.4	0.00
2019.12.10 19:05:00	0.00	0	0.0	0.0	-7.2	88.5	901.3	0.00
2019.12.10 19:10:00	0.00	0	0.0	0.0	-7.2	90.1	901.2	0.00
2019.12.10 19:15:00	0.00	0	0.0	0.0	-7.2	90.5	901.0	0.00
2019.12.10 19:20:00	0.00	0	0.0	0.0	-7.2	90.6	900.9	0.00
2019.12.10 19:25:00	0.00	0	0.0	0.0	-6.7	91.4	900.9	0.00
2019.12.10 19:30:00	0.00	0	0.0	0.0	-6.3	91.2	900.9	0.00
2019.12.10 19:35:00	0.00	0	0.0	0.0	-6.1	91.3	900.8	0.00
2019.12.10 19:40:00	0.00	0	0.0	0.0	-6.0	90.8	900.7	0.00
2019.12.10 19:45:00	0.00	0	0.0	0.0	-5.9	90.1	900.8	0.00
2019.12.10 19:50:00	0.00	0	0.0	0.0	-6.0	90.1	901.0	0.00
2019.12.10 19:55:00	0.00	0	0.0	0.0	-6.0	89.8	901.2	0.00
2019.12.10 20:00:00	0.00	0	0.0	0.0	-6.1	89.2	901.3	0.00
2019.12.10 20:05:00	0.00	0	0.0	0.0	-6.4	89.7	901.4	0.00
2019.12.10 20:10:00	0.00	0	0.0	0.0	-6.1	88.3	901.5	0.00
2019.12.10 20:15:00	0.00	0	0.0	0.0	-6.6	89.4	901.4	0.00
2019.12.10 20:20:00	0.00	0	0.0	0.0	-6.6	89.3	901.4	0.00
2019.12.10 20:25:00	0.00	0	0.0	0.0	-6.8	87.9	901.3	0.00
2019.12.10 20:30:00	0.00	0	0.0	0.0	-7.2	88.3	901.3	0.00
2019.12.10 20:35:00	0.00	0	0.0	0.0	-7.4	88.5	901.2	0.00
2019.12.10 20:40:00	0.00	0	0.0	0.0	-7.6	89.2	901.2	0.00
2019.12.10 20:45:00	0.00	0	0.0	0.0	-8.0	88.5	901.2	0.00
2019.12.10 20:50:00	0.00	0	0.0	0.0	-8.0	89.6	901.2	0.00
2019.12.10 20:55:00	0.00	0	0.0	0.0	-8.5	90.6	901.2	0.00
2019.12.10 21:00:00	0.00	0	0.0	0.0	-8.2	91.3	901.3	0.00
2019.12.10 21:05:00	0.00	0	0.0	0.0	-8.4	90.3	901.4	0.00
2019.12.10 21:10:00	0.00	0	0.0	0.0	-8.1	91.9	901.3	0.00
2019.12.10 21:15:00	0.00	0	0.0	0.0	-8.6	87.1	901.2	0.00
2019.12.10 21:20:00	0.00	0	0.0	0.0	-8.9	90.0	901.1	0.00
2019.12.10 21:25:00	0.00	0	0.0	0.0	-8.9	89.4	901.0	0.00
2019.12.10 21:30:00	0.00	0	0.0	0.0	-8.7	90.5	900.9	0.00
2019.12.10 21:35:00	0.00	0	0.0	0.0	-8.6	90.6	900.8	0.00
2019.12.10 21:40:00	0.00	0	0.0	0.0	-8.8	90.6	900.8	0.00
2019.12.10 21:45:00	0.00	0	0.0	0.0	-8.5	90.6	900.9	0.00
2019.12.10 21:50:00	0.00	0	0.0	0.0	-8.3	91.6	900.8	0.00
2019.12.10 21:55:00	0.00	0	0.0	0.0	-8.3	89.4	900.8	0.00
2019.12.10 22:00:00	0.00	0	0.0	0.0	-8.5	91.0	900.8	0.00
2019.12.10 22:05:00	0.00	0	0.0	0.0	-8.5	89.6	900.7	0.00
2019.12.10 22:10:00	0.00	0	0.0	0.0	-8.5	90.4	900.6	0.00
2019.12.10 22:15:00	0.00	0	0.0	0.0	-8.5	90.4	900.5	0.00
2019.12.10 22:20:00	0.00	0	0.0	0.0	-8.1	90.8	900.4	0.00
2019.12.10 22:25:00	0.00	0	0.0	0.0	-8.1	90.7	900.3	0.00
2019.12.10 22:30:00	0.00	0	0.0	0.0	-8.1	90.3	900.3	0.00
2019.12.10 22:35:00	0.00	0	0.0	0.0	-8.2	90.5	900.1	0.00
2019.12.10 22:40:00	0.00	0	0.0	0.0	-8.3	89.1	900.1	0.00
2019.12.10 22:45:00	0.00	0	0.0	0.0	-7.8	90.7	900.0	0.00
2019.12.10 22:50:00	0.00	0	0.0	0.0	-8.0	90.8	899.9	0.00
2019.12.10 22:55:00	0.00	0	0.0	0.0	-7.9	90.2	899.8	0.00
2019.12.10 23:00:00	0.00	0	0.0	0.0	-7.5	91.9	899.8	0.00
2019.12.10 23:05:00	0.00	0	0.0	0.0	-7.3	91.3	899.9	0.00
2019.12.10 23:10:00	0.00	0	0.0	0.0	-7.2	91.8	900.0	0.00
2019.12.10 23:15:00	0.00	0	0.0	0.0	-6.6	91.8	900.2	0.00
2019.12.10 23:20:00	0.00	0	0.0	0.0	-6.9	89.6	900.3	0.00
2019.12.10 23:25:00	0.00	0	0.0	0.0	-7.2	90.5	900.3	0.00
